29403;# doc = rechSTARTNUM1.2ENDNUM.txt;;;;;;;;;;;;;;;;
29404;# speaker = Д;;;;;;;;;;;;;;;;
29405;# sent = 2191;;;;;;;;;;;;;;;;
30280;;я;Я;SPRO sg 1p - nom;;;хотя бы , а то _я_ вот не понял;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30281;;вот;ВОТ;PART;;;, а то я _вот_ не понял .;т;о;в;;;;PART;ВОТ;PART;Т
30282;;не;НЕ;PART;;;а то я вот _не_ понял .;е;н;;;;;PART;НЕ;PART;Е
30283;;понял;ПОНЯТЬ;V pf praet sg indic m -;;;я вот не _понял_ .;л;я;н;о;п;;V;ПОНЯТЬ;V pf praet sg indic m -;Ь
30284;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30285;;;;;;;;;;;;;;;;;
30286;# sent = 2315;;;;;;;;;;;;;;;;
30287;# speaker = Я;;;;;;;;;;;;;;;;
30288;# sent = 2316;;;;;;;;;;;;;;;;
30289;;Я;Я;SPRO sg 1p - nom;;;_Я_ не знаю .;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30290;;не;НЕ;PART;;;Я _не_ знаю .;е;н;;;;;PART;НЕ;PART;Е
30291;;знаю;ЗНАТЬ;V ipf praes sg indic - 1p;;;Я не _знаю_ .;ю;а;н;з;;;V;ЗНАТЬ;V ipf praes sg indic - 1p;Ь
30292;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30293;;;;;;;;;;;;;;;;;
30294;# sent = 2317;;;;;;;;;;;;;;;;
30295;;Мне;Я;SPRO sg 1p - dat;;;. _Мне_ показалось , что;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
30296;;показалось;ПОКАЗАТЬСЯ;V pf praet sg indic n -;;;Мне _показалось_ , что ,;ь;с;о;л;а;з;V;ПОКАЗАТЬСЯ;V pf praet sg indic n -;Я
30297;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30298;;что;ЧТО;CONJ;;;Мне показалось , _что_ , типа ,;о;т;ч;;;;CONJ;ЧТО;CONJ;О
30299;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30300;;типа;ТИПА;PART;;;, что , _типа_ , он приходит;а;п;и;т;;;PART;ТИПА;PART;А
30301;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30302;;он;ОН;SPRO sg 3p m nom;;;, типа , _он_ приходит утром к;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
30303;;приходит;ПРИХОДИТЬ;V ipf praes sg indic - 3p;;;типа , он _приходит_ утром к ней;т;и;д;о;х;и;V;ПРИХОДИТЬ;V ipf praes sg indic - 3p;Ь
30304;;утром;УТРОМ;ADV -;;;, он приходит _утром_ к ней ,;м;о;р;т;у;;S;УТРО;S n inan ins sg;О
30305;;к;К;PR;;;он приходит утром _к_ ней , говорит;к;;;;;;PR;К;PR;К
30306;;ней;ОНА;SPRO sg 3p f dat;;;приходит утром к _ней_ , говорит ,;й;е;н;;;;SPRO;ОНА;SPRO sg 3p f loc;А
30307;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30308;;говорит;ГОВОРИТЬ;V ipf praes sg indic - 3p;;;к ней , _говорит_ , что …;т;и;р;о;в;о;V;ГОВОРИТЬ;V ipf praes sg indic - 3p;Ь
30309;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30310;;что;ЧТО;CONJ;;;, говорит , _что_ …;о;т;ч;;;;CONJ;ЧТО;S n inan acc sg;О
30311;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30312;;;;;;;;;;;;;;;;;
30313;# sent = 2318;;;;;;;;;;;;;;;;
30314;;И;И;CONJ;;;… _И_ , короче ,;и;;;;;;CONJ;И;CONJ;И
30315;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30316;;короче;КОРОТКИЙ;ADV comp;;;И , _короче_ , в какой-то;е;ч;о;р;о;к;A;КОРОТКИЙ;A comp - - plen - -;Й
30317;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30318;;в;В;PR;;;, короче , _в_ какой-то момент он;в;;;;;;PR;В;PR;В
30319;;какой-то;КАКОЙ-ТО;APRO - acc sg plen m inan;;;короче , в _какой-то_ момент он сказал;о;т;-;й;о;к;APRO;КАКОЙ-ТО;A - acc sg plen m inan;О
30320;;момент;МОМЕНТ;S m inan acc sg;;;, в какой-то _момент_ он сказал ,;т;н;е;м;о;м;S;МОМЕНТ;S m inan acc sg;Т
30321;;он;ОН;SPRO sg 3p m nom;;;в какой-то момент _он_ сказал , что;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
30322;;сказал;СКАЗАТЬ;V pf praet sg indic m -;;;какой-то момент он _сказал_ , что ,;л;а;з;а;к;с;V;СКАЗАТЬ;V pf praet sg indic m -;Ь
30323;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30324;;что;ЧТО;CONJ;;;он сказал , _что_ , типа :;о;т;ч;;;;CONJ;ЧТО;CONJ;О
30325;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30326;;типа;ТИПА;PART;;;, что , _типа_ : « А;а;п;и;т;;;PART;ТИПА;PART;А
30327;;:;:;PUNCT;;;;;;;;;;PUNCT;;;
30328;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30329;;А;А;CONJ;;;типа : « _А_ где мой подарок;а;;;;;;CONJ;А;CONJ;А
30330;;где;ГДЕ;ADV -;;;: « А _где_ мой подарок ?;е;д;г;;;;ADV;ГДЕ;ADV -;Е
30331;;мой;МОЙ;APRO - nom sg plen m -;;;« А где _мой_ подарок ? »;й;о;м;;;;APRO;МОЙ;A - nom sg plen m -;Й
30332;;подарок;ПОДАРОК;S m inan nom sg;;;А где мой _подарок_ ? » .;к;о;р;а;д;о;S;ПОДАРОК;S m inan nom sg;К
30333;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
30334;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30335;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30336;;;;;;;;;;;;;;;;;
30337;# sent = 2319;;;;;;;;;;;;;;;;
30338;;А;А;CONJ;;;. _А_ она на него;а;;;;;;CONJ;А;CONJ;А
30339;;она;ОНА;SPRO sg 3p f nom;;;А _она_ на него обижается;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
30340;;на;НА;PR;;;А она _на_ него обижается ,;а;н;;;;;PR;НА;PR;А
30341;;него;ОН;SPRO sg 3p m acc;;;А она на _него_ обижается , потому что;о;г;е;н;;;SPRO;ОН;SPRO sg 3p m acc;Н
30342;;обижается;ОБИЖАТЬСЯ;V ipf praes sg indic - 3p;;;она на него _обижается_ , потому что она;я;с;т;е;а;ж;V;ОБИЖАТЬСЯ;V ipf praes sg indic - 3p;Я
30343;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30344;;потому что;потому что;CONJ;;;него обижается , _потому что_ она готовила ему;о;т;ч;;у;м;CONJ;потому что;CONJ;о
30345;;она;ОНА;SPRO sg 3p f nom;;;обижается , потому что _она_ готовила ему сюрприз;а;н;о;;;;SPRO;ОНА;SPRO sg 3p f nom;А
30346;;готовила;ГОТОВИТЬ;V ipf praet sg indic f -;;;, потому что она _готовила_ ему сюрприз ,;а;л;и;в;о;т;V;ГОТОВИТЬ;V ipf praet sg indic f -;Ь
30347;;ему;ОН;SPRO sg 3p m dat;;;потому что она готовила _ему_ сюрприз , но;у;м;е;;;;SPRO;ОН;SPRO sg 3p m dat;Н
30348;;сюрприз;СЮРПРИЗ;S m inan acc sg;;;она готовила ему _сюрприз_ , но это;з;и;р;п;р;ю;S;СЮРПРИЗ;S m inan nom sg;З
30349;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30350;;но;НО;CONJ;;;ему сюрприз , _но_ это как …;о;н;;;;;CONJ;НО;CONJ;О
30351;;это;ЭТО;SPRO n - nom sg;;;сюрприз , но _это_ как … как;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30352;;как;КАК;CONJ;;;, но это _как_ … как мне;к;а;к;;;;ADV;КАК;ADV -;К
30353;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30354;;как;КАК;CONJ;;;это как … _как_ мне показалось ,;к;а;к;;;;CONJ;КАК;CONJ;К
30355;;мне;Я;SPRO sg 1p - dat;;;как … как _мне_ показалось , и;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
30356;;показалось;ПОКАЗАТЬСЯ;V pf praet sg indic n -;;;… как мне _показалось_ , и выходит;ь;с;о;л;а;з;V;ПОКАЗАТЬСЯ;V pf praet sg indic n -;Я
30357;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30358;;и;И;CONJ;;;мне показалось , _и_ выходит и такая;и;;;;;;CONJ;И;CONJ;И
30359;;выходит;ВЫХОДИТЬ;V ipf praes sg indic - 3p;;;показалось , и _выходит_ и такая ,;т;и;д;о;х;ы;V;ВЫХОДИТЬ;V ipf praes sg indic - 3p;Ь
30360;;и;И;CONJ;;;, и выходит _и_ такая , типа;и;;;;;;CONJ;И;CONJ;И
30361;;такая;ТАКОЙ;APRO - nom sg plen f -;;;и выходит и _такая_ , типа :;я;а;к;а;т;;APRO;ТАКОЙ;A - nom sg plen f -;Й
30362;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30363;;типа;ТИПА;PART;;;и такая , _типа_ : « Fucking;а;п;и;т;;;PART;ТИПА;PART;А
30364;;:;:;PUNCT;;;;;;;;;;PUNCT;;;
30365;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30366;;Fucking;FUCKING;NONLEX;;;типа : « _Fucking_ asshole » .;g;n;i;k;c;u;NONLEX;FUCKING;NONLEX;G
30367;;asshole;ASSHOLE;NONLEX;;;: « Fucking _asshole_ » .;e;l;o;h;s;s;NONLEX;ASSHOLE;NONLEX;E
30368;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30369;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30370;;;;;;;;;;;;;;;;;
30371;# sent = 2320;;;;;;;;;;;;;;;;
30372;;Или;ИЛИ;CONJ;;;. _Или_ что там было;и;л;и;;;;CONJ;ИЛИ;CONJ;И
30373;;что;ЧТО;SPRO n inan nom sg;;;Или _что_ там было …;о;т;ч;;;;CONJ;ЧТО;CONJ;О
30374;;там;ТАМ;ADV -;;;Или что _там_ было …;м;а;т;;;;ADV;ТАМ;ADV -;М
30375;;было;БЫТЬ;V ipf praet sg indic n -;;;Или что там _было_ …;о;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic n -;Ь
30376;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30377;;;;;;;;;;;;;;;;;
30378;# sent = 2321;;;;;;;;;;;;;;;;
30379;# speaker = Д;;;;;;;;;;;;;;;;
30380;# sent = 2322;;;;;;;;;;;;;;;;
30381;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30382;;Shut;SHUT;NONLEX;;;« _Shut_ up » .;t;u;h;s;;;NONLEX;SHUT;NONLEX;T
30383;;up;UP;NONLEX;;;« Shut _up_ » .;p;u;;;;;NONLEX;UP;NONLEX;P
30384;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30385;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30386;;;;;;;;;;;;;;;;;
30387;# sent = 2323;;;;;;;;;;;;;;;;
30388;# speaker = Я;;;;;;;;;;;;;;;;
30389;# sent = 2324;;;;;;;;;;;;;;;;
30390;;«;«;PUNCT;;;;;;;;;;PUNCT;;;
30391;;Shut;SHUT;NONLEX;;;« _Shut_ up » .;t;u;h;s;;;NONLEX;SHUT;NONLEX;T
30392;;up;UP;NONLEX;;;« Shut _up_ » .;p;u;;;;;NONLEX;UP;NONLEX;P
30393;;»;»;PUNCT;;;;;;;;;;PUNCT;;;
30394;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30395;;;;;;;;;;;;;;;;;
30396;# sent = 2325;;;;;;;;;;;;;;;;
30397;# speaker = Д;;;;;;;;;;;;;;;;
30398;# sent = 2326;;;;;;;;;;;;;;;;
30399;;Все;ВЕСЬ;APRO - nom sg plen n -;;;_Все_ .;е;с;в;;;;S;ВСЕ;S - - acc pl;Е
30400;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30401;;;;;;;;;;;;;;;;;
30402;# sent = 2327;;;;;;;;;;;;;;;;
30403;# speaker = Я;;;;;;;;;;;;;;;;
30404;# sent = 2328;;;;;;;;;;;;;;;;
30405;;Эээ;ЭЭЭ;NONLEX;;;_Эээ_ …;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
30406;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30407;;;;;;;;;;;;;;;;;
30408;# sent = 2329;;;;;;;;;;;;;;;;
30409;;Давай;ДАВАТЬ;V ipf - sg imper - 2p;;;… _Давай_ , дог …;й;а;в;а;д;;V;ДАВАТЬ;V ipf - sg imper - 2p;Ь
30410;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30411;;дог;ДОГ;NONLEX;;;Давай , _дог_ … еще нужно;г;о;д;;;;S;ДОГ;S m anim nom sg;Г
30412;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30413;;еще;ЕЩЕ;ADV -;;;, дог … _еще_ нужно договорить двадцать;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
30414;;нужно;НУЖНО;PRAEDIC;;;дог … еще _нужно_ договорить двадцать секунд;о;н;ж;у;н;;PRAEDIC;НУЖНО;ADV -;О
30415;;договорить;ДОГОВОРИТЬ;V pf - - inf - -;;;… еще нужно _договорить_ двадцать секунд .;ь;т;и;р;о;в;V;ДОГОВОРИТЬ;V pf - - inf - -;Ь
30416;;двадцать;ДВАДЦАТЬ;NUM acc - -;;;еще нужно договорить _двадцать_ секунд .;ь;т;а;ц;д;а;NUM;ДВАДЦАТЬ;NUM acc - -;Ь
30417;;секунд;СЕКУНДА;S f inan gen pl;;;нужно договорить двадцать _секунд_ .;д;н;у;к;е;с;S;СЕКУНДА;S f inan gen pl;А
30418;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30419;;;;;;;;;;;;;;;;;
30420;# sent = 2330;;;;;;;;;;;;;;;;
30421;# speaker = Д;;;;;;;;;;;;;;;;
30422;# sent = 2331;;;;;;;;;;;;;;;;
30423;;Эээ;ЭЭЭ;NONLEX;;;_Эээ_ …;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
30424;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30425;;;;;;;;;;;;;;;;;
30426;# sent = 2332;;;;;;;;;;;;;;;;
30427;;Двадцать;ДВАДЦАТЬ;NUM acc - -;;;… _Двадцать_ секунд чего ?;ь;т;а;ц;д;а;NUM;ДВАДЦАТЬ;NUM acc - -;Ь
30428;;секунд;СЕКУНДА;S f inan gen pl;;;Двадцать _секунд_ чего ?;д;н;у;к;е;с;S;СЕКУНДА;S f inan gen pl;А
30429;;чего;ЧТО;SPRO n inan gen sg;;;Двадцать секунд _чего_ ?;о;г;е;ч;;;SPRO;ЧТО;S n - gen sg;О
30430;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
30431;;;;;;;;;;;;;;;;;
30432;# sent = 2333;;;;;;;;;;;;;;;;
30433;;Ну;НУ;PART;;;? _Ну_ , я могу;у;н;;;;;PART;НУ;PART;У
30434;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30435;;я;Я;SPRO sg 1p - nom;;;Ну , _я_ могу сказать ,;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30436;;могу;МОЧЬ;V ipf praes sg indic - 1p;;;Ну , я _могу_ сказать , что;у;г;о;м;;;V;МОЧЬ;V ipf praes sg indic - 1p;Ь
30437;;сказать;СКАЗАТЬ;V pf - - inf - -;;;, я могу _сказать_ , что это;ь;т;а;з;а;к;V;СКАЗАТЬ;V pf - - inf - -;Ь
30438;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30439;;что;ЧТО;CONJ;;;могу сказать , _что_ это …;о;т;ч;;;;CONJ;ЧТО;CONJ;О
30440;;это;ЭТО;SPRO n - nom sg;;;сказать , что _это_ …;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30441;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30442;;;;;;;;;;;;;;;;;
30443;# sent = 2334;;;;;;;;;;;;;;;;
30444;;Реально;РЕАЛЬНО;ADV -;;;… _Реально_ , у меня;о;н;ь;л;а;е;ADV;РЕАЛЬНО;ADV -;О
30445;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30446;;у;У;PR;;;Реально , _у_ меня возникало непонятное;у;;;;;;PR;У;PR;У
30447;;меня;Я;SPRO sg 1p - gen;;;Реально , у _меня_ возникало непонятное ощущение;я;н;е;м;;;SPRO;Я;SPRO sg 1p - acc;Я
30448;;возникало;ВОЗНИКАТЬ;V ipf praet sg indic n -;;;, у меня _возникало_ непонятное ощущение ,;о;л;а;к;и;н;V;ВОЗНИКАТЬ;V ipf praet sg indic n -;Ь
30449;;непонятное;НЕПОНЯТНЫЙ;A - nom sg plen n -;;;у меня возникало _непонятное_ ощущение , я;е;о;н;т;я;н;A;НЕПОНЯТНЫЙ;A - nom sg plen n -;Й
30450;;ощущение;ОЩУЩЕНИЕ;S n inan nom sg;;;меня возникало непонятное _ощущение_ , я не;е;и;н;е;щ;у;S;ОЩУЩЕНИЕ;S n inan nom sg;Е
30451;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30452;;я;Я;SPRO sg 1p - nom;;;непонятное ощущение , _я_ не мог понять;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30453;;не;НЕ;PART;;;ощущение , я _не_ мог понять ,;е;н;;;;;PART;НЕ;PART;Е
30454;;мог;МОЧЬ;V ipf praet sg indic m -;;;, я не _мог_ понять , это;г;о;м;;;;V;МОЧЬ;V ipf praet sg indic m -;Ь
30455;;понять;ПОНЯТЬ;V pf - - inf - -;;;я не мог _понять_ , это английский;ь;т;я;н;о;п;V;ПОНЯТЬ;V pf - - inf - -;Ь
30456;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30457;;это;ЭТО;SPRO n - nom sg;;;мог понять , _это_ английский или не;о;т;э;;;;SPRO;ЭТО;S n - nom sg;О
30458;;английский;АНГЛИЙСКИЙ;A - nom sg plen m -;;;понять , это _английский_ или не английский;й;и;к;с;й;и;A;АНГЛИЙСКИЙ;A - nom sg plen m -;Й
30459;;или;ИЛИ;CONJ;;;, это английский _или_ не английский ,;и;л;и;;;;CONJ;ИЛИ;CONJ;И
30460;;не;НЕ;PART;;;это английский или _не_ английский , и;е;н;;;;;PART;НЕ;PART;Е
30461;;английский;АНГЛИЙСКИЙ;A - nom sg plen m -;;;английский или не _английский_ , и …;й;и;к;с;й;и;A;АНГЛИЙСКИЙ;A - nom sg plen m -;Й
30462;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30463;;и;И;CONJ;;;не английский , _и_ … вроде бы;и;;;;;;CONJ;И;CONJ;И
30464;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
30465;;вроде;ВРОДЕ;PART;;;, и … _вроде_ бы что-то знакомое;е;д;о;р;в;;PART;ВРОДЕ;PART;Е
30466;;бы;БЫ;PART;;;и … вроде _бы_ что-то знакомое ,;ы;б;;;;;PART;БЫ;PART;Ы
30467;;что-то;ЧТО-ТО;SPRO n inan nom sg;;;… вроде бы _что-то_ знакомое , а;о;т;-;о;т;ч;SPRO;ЧТО-ТО;S n - nom sg;О
30468;;знакомое;ЗНАКОМЫЙ;A - nom sg plen n -;;;вроде бы что-то _знакомое_ , а в;е;о;м;о;к;а;A;ЗНАКОМЫЙ;A - nom sg plen n -;Й
30469;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30470;;а;А;CONJ;;;что-то знакомое , _а_ в другие моменты;а;;;;;;CONJ;А;CONJ;А
30471;;в;В;PR;;;знакомое , а _в_ другие моменты просто;в;;;;;;PR;В;PR;В
30472;;другие;ДРУГОЙ;A - acc pl plen - inan;;;, а в _другие_ моменты просто какая-то;е;и;г;у;р;д;A;ДРУГОЙ;A - acc pl plen - inan;Й
30473;;моменты;МОМЕНТ;S m inan acc pl;;;а в другие _моменты_ просто какая-то каша;ы;т;н;е;м;о;S;МОМЕНТ;S m inan acc pl;Т
30474;;просто;ПРОСТО;PART;;;в другие моменты _просто_ какая-то каша .;о;т;с;о;р;п;PART;ПРОСТО;PART;О
30475;;какая-то;КАКОЙ-ТО;APRO - nom sg plen f -;;;другие моменты просто _какая-то_ каша .;о;т;-;я;а;к;APRO;КАКОЙ-ТО;A - nom sg plen f -;О
30476;;каша;КАША;S f inan nom sg;;;моменты просто какая-то _каша_ .;а;ш;а;к;;;S;КАША;S f inan nom sg;А
30477;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30478;;;;;;;;;;;;;;;;;
30479;# sent = 2335;;;;;;;;;;;;;;;;
30480;;И;И;CONJ;;;. _И_ , вот ,;и;;;;;;CONJ;И;CONJ;И
30481;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30482;;вот;ВОТ;PART;;;И , _вот_ , я не;т;о;в;;;;PART;ВОТ;PART;Т
30483;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30484;;я;Я;SPRO sg 1p - nom;;;, вот , _я_ не мог понять;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30485;;не;НЕ;PART;;;вот , я _не_ мог понять поэтому;е;н;;;;;PART;НЕ;PART;Е
30486;;мог;МОЧЬ;V ipf praet sg indic m -;;;, я не _мог_ понять поэтому сюжет;г;о;м;;;;V;МОЧЬ;V ipf praet sg indic m -;Ь
30487;;понять;ПОНЯТЬ;V pf - - inf - -;;;я не мог _понять_ поэтому сюжет .;ь;т;я;н;о;п;V;ПОНЯТЬ;V pf - - inf - -;Ь
30488;;поэтому;ПОЭТОМУ;ADV -;;;не мог понять _поэтому_ сюжет .;у;м;о;т;э;о;ADV;ПОЭТОМУ;ADV -;У
30489;;сюжет;СЮЖЕТ;S m inan acc sg;;;мог понять поэтому _сюжет_ .;т;е;ж;ю;с;;S;СЮЖЕТ;S m inan nom sg;Т
30490;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30491;;;;;;;;;;;;;;;;;
30492;# sent = 2336;;;;;;;;;;;;;;;;
30493;# speaker = Я;;;;;;;;;;;;;;;;
30494;# sent = 2337;;;;;;;;;;;;;;;;
30495;;На;НА;PR;;;_На_ самом деле ,;а;н;;;;;PR;НА;PR;А
30496;;самом;САМЫЙ;A - loc sg plen n -;;;На _самом_ деле ,;м;о;м;а;с;;A;САМЫЙ;A - loc sg plen n -;Й
30497;;деле;ДЕЛО;S n inan loc sg;;;На самом _деле_ , жиза;е;л;е;д;;;S;ДЕЛО;S n inan loc sg;О
30498;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30499;"<distinct form=""";;;;;;;;;;;;;;;;
30500;<dist>;жиза;;;;;;;;;;;;;;;
30501;""">";;;;;;;;;;;;;;;;
30502;;жизненно;ЖИЗНЕННО;ADV -;;;жиза _жизненно_ .;о;н;н;е;н;з;ADV;ЖИЗНЕННО;ADV -;О
30503;</distinct>;;;;;;;;;;;;;;;;
30504;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30505;;;;;;;;;;;;;;;;;
30506;# sent = 2338;;;;;;;;;;;;;;;;
30507;# speaker = Д;;;;;;;;;;;;;;;;
30508;# sent = 2339;;;;;;;;;;;;;;;;
30509;;То есть;То есть;CONJ;;;_То есть_ , мне кажется;ь;т;с;е;;о;CONJ;То есть;ADV -;ь
30510;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30511;;мне;Я;SPRO sg 1p - dat;;;То есть , _мне_ кажется , тут;е;н;м;;;;SPRO;Я;SPRO sg 1p - dat;Я
30512;;кажется;КАЗАТЬСЯ;V ipf praes sg indic - 3p;;;То есть , мне _кажется_ , тут нужно;я;с;т;е;ж;а;V;КАЗАТЬСЯ;V ipf praes sg indic - 3p;Я
30513;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30514;;тут;ТУТ;ADV -;;;мне кажется , _тут_ нужно именно ,;т;у;т;;;;ADV;ТУТ;ADV -;Т
30515;;нужно;НУЖНО;PRAEDIC;;;кажется , тут _нужно_ именно , эээ;о;н;ж;у;н;;PRAEDIC;НУЖНО;ADV -;О
30516;;именно;ИМЕННО;PART;;;, тут нужно _именно_ , эээ ,;о;н;н;е;м;и;PART;ИМЕННО;PART;О
30517;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30518;;эээ;ЭЭЭ;NONLEX;;;нужно именно , _эээ_ , знать ,;э;э;э;;;;NONLEX;ЭЭЭ;NONLEX;Э
30519;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30520;;знать;ЗНАТЬ;V ipf - - inf - -;;;, эээ , _знать_ , о чем;ь;т;а;н;з;;V;ЗНАТЬ;V ipf - - inf - -;Ь
30521;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30522;;о;О;PR;;;, знать , _о_ чем они говорят;о;;;;;;PR;О;PR;О
30523;;чем;ЧТО;SPRO n inan loc sg;;;знать , о _чем_ они говорят ,;м;е;ч;;;;SPRO;ЧТО;S n - ins sg;О
30524;;они;ОНИ;SPRO pl - - nom;;;, о чем _они_ говорят , потому что;и;н;о;;;;SPRO;ОНИ;SPRO pl - - nom;И
30525;;говорят;ГОВОРИТЬ;V ipf praes pl indic - 3p;;;о чем они _говорят_ , потому что так;т;я;р;о;в;о;V;ГОВОРИТЬ;V ipf praes pl indic - 3p;Ь
30526;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30527;;потому что;потому что;CONJ;;;они говорят , _потому что_ так вообще ничего;о;т;ч;;у;м;CONJ;потому что;CONJ;о
30528;;так;ТАК;ADV -;;;говорят , потому что _так_ вообще ничего не;к;а;т;;;;ADV;ТАК;ADV -;К
30529;;вообще;ВООБЩЕ;ADV -;;;, потому что так _вообще_ ничего не понятно;е;щ;б;о;о;в;ADV;ВООБЩЕ;ADV -;Е
30530;;ничего;НИЧТО;SPRO n inan nom sg;;;потому что так вообще _ничего_ не понятно .;о;г;е;ч;и;н;SPRO;НИЧТО;S n - gen sg;О
30531;;не;НЕ;PART;;;так вообще ничего _не_ понятно .;е;н;;;;;PART;НЕ;PART;Е
30532;;понятно;ПОНЯТНО;ADV -;;;вообще ничего не _понятно_ .;о;н;т;я;н;о;ADV;ПОНЯТНО;ADV -;О
30533;;.;.;PUNCT;;;;;;;;;;PUNCT;;;
30534;;;;;;;;;;;;;;;;;
30535;# sent = 2340;;;;;;;;;;;;;;;;
30536;;Возможно;ВОЗМОЖНО;ADV -;;;. _Возможно_ , я просто;о;н;ж;о;м;з;ADV;ВОЗМОЖНО;ADV -;О
30537;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30538;;я;Я;SPRO sg 1p - nom;;;Возможно , _я_ просто невнимательно вгляделся;я;;;;;;SPRO;Я;SPRO sg 1p - nom;Я
30539;;просто;ПРОСТО;PART;;;Возможно , я _просто_ невнимательно вгляделся ,;о;т;с;о;р;п;PART;ПРОСТО;PART;О
30540;;невнимательно;НЕВНИМАТЕЛЬНО;ADV -;;;, я просто _невнимательно_ вгляделся , но;о;н;ь;л;е;т;ADV;НЕВНИМАТЕЛЬНО;ADV -;О
30541;;вгляделся;ВГЛЯДЕТЬСЯ;V pf praet sg indic m -;;;я просто невнимательно _вгляделся_ , но …;я;с;л;е;д;я;V;ВГЛЯДЕТЬСЯ;V pf praet sg indic m -;Я
30542;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
30543;;но;НО;CONJ;;;невнимательно вгляделся , _но_ … для меня;о;н;;;;;CONJ;НО;CONJ;О
30544;;…;…;PUNCT;;;;;;;;;;PUNCT;;;
